Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		mi cuse mangiu?	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		E me cua'i mongi?	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		E me maje chi?	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		Me mange chi?	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		Me che mange?	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		Me che mange chi?	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | presenza comp | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		Me mange chi?	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		E me g'ho de mangia' chi?	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | avere | clit aux | disl sx | fless 1 | indic pres | inf sempl | interr dir | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		Maje chi me?	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		E mi, cossa magno?	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, che ch’a mangg?	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cùSe màgli?	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		E mi, cossa magno?	Bovolone	Bovolone,Verona,Veneto	Veronese	
		Cossa magno?	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cosa mangia?	Brione	Brione,Brescia,Lombardia	Orientale	
		E mi, cosa mang?	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		non tradotta	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		E me, co'ha maie?	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		Cosa magno?	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | fless 1 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		E mi, cosa a mangiu?	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		E mi, que che mang?	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cossa magno?	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cossa magnoi?	Campagnola	Brugine,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg encl | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cossa magno?	Campagnola	Brugine,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cos'e mang?	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		E mi, cossa magno / magnoi ?	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		E mi cosa magno?	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mè c'sa magnia?	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		E mé, kós a mañ ?	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		E mì, cose mangiu?	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		E ge, che magne pa ?	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		E mi, magne che?	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		E io, se che mangi?	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		E io, se mangiu?	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		E me, cs'a magn?	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		E mi, cossa magne?	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		e mi, cose mangiu?	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		E mì, cose mangiu?	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		E mi magne che?	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		--> testo vuoto <---	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		E mi cose mangiu?	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		E jo, ce manc?	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		--> testo vuoto <---	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		E jo ce mangio	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		E jua, ce manc?	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		E io che mangio?	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		E io če mang'o?	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		E mi, sa magno ?	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		E mi, se ch'a mangi?	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		E io, se mangiu?	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		E mi cossa magno?	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		non tradotta	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		E mi, cossa magno?	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cossa ze che magno?	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cossa magno?	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E ju, ce mange?	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		E mi cossa magno?	Facca	Cittadella,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		non tradotta	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		E mi, magne che (po)?	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		E mi, cossa magne (po)?	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		E mi, magne che?	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		E mi, cose mangiu?	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		non tradotta	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		E mi, sa maña ?	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		E mi, cusa mangiu?	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		E io, icché mangio?	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		E me, chi ch'a megn?	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		E mi, che mèngia?	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		E mi cosa magno?	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cossa magno?	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		Cossa se magna?	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | clit si | fless 3 | impers | indic pres | interr dir | trans | WH ogg dir | WH semplice | 
		E mi, ssa zè che magno?	Gazzolo	Arcole,Verona,Veneto	Veronese	
		E mi, ssa magno cossa?	Gazzolo	Arcole,Verona,Veneto	Veronese	
		E mi, cosa magno?	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E jo, se mangi?	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		non tradotta	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		E mi, cùscia màngia ?	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		E mi, sa magno?	Illasi	Illasi,Verona,Veneto	Veronese	
		E me, che maie chi?	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		E me, che maie chi?	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		E me, che maie chi?	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		E me, che maje chi?	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | presenza comp | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		E me maje chi?	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		E me che maje chi?	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | presenza comp | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		E me che mange chi?	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | presenza comp | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		E me, che mange chi?	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | presenza comp | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		E me, mange chi?	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		E me che mange chi?	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | disl sx | fless 1 | indic pres | interr dir | presenza comp | pro | sogg pron | trans | WH in situ | WH ogg dir | WH semplice | 
		E mi, cosa magne?	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		--> testo vuoto <---	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		E me, cose a mangio?	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		E mi, ci mange?	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		E me cusa mangi?	Lecco	Lecco,Lecco,Lombardia	Orientale	
		E mi, cossa magno?	Lion	Albignasego,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		omessa	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		E mi, ci maglia?	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		E me, che roba mange?	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		Non tradotta	Longare	Longare,Vicenza,Veneto	Meridionale	
		E jo, ze mangijo?	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		E mi, cosa magno?	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E me, cusa magna?	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		e me che ghoi de mangià?	Malonno	Malonno,Brescia,Lombardia	Orientale	
		E mi, coza magno?	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		E mi, cosa magno?	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cossa magnoi?	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg encl | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cossa magno?	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		--> testo vuoto <---	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		--> testo vuoto <---	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		E mi, se mangi?	Milano2	Milano,Milano,Lombardia	Occidentale	
		E mi cuza mangi?	Milano3	Milano,Milano,Lombardia	Occidentale	
		Mi se magni?	Milano4	Milano,Milano,Lombardia	Occidentale	
		--> testo vuoto <---	Mirano	Mirano,Venezia,Veneto	Meridionale	
		E mi cossa magno?	Mirano	Mirano,Venezia,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		Io c'è mangio?	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Mang nen carn	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		E me, ch'oi da maja?	Monno	Monno,Brescia,Lombardia	Orientale	
		E mi, cos che magno?	Monselice	Monselice,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | presenza comp | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cosa magno?	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E jo, se mangiu?	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		E mi, cos' che magne?	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		non tradotta	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		E mi, cossa magno?	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		--> testo vuoto <---	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		E mi, cuss'a mangiu?	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		E io, cu mmagno?	Osimo	Osimo,Ancona,Marche	Anconetano	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E ió ché èi da mangé? Che mang ió?	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		E mi, cossa zé che magno?	Padova3	Padova,Padova,Veneto	Meridionale	
		E mi cossa magno?	Padova4	Padova,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		Cossa magno mi?	Padova5	Padova,Padova,Veneto	Meridionale	 | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		Cossa magno mi?	Padova5	Padova,Padova,Veneto	Meridionale	 | fless 1 | indic pres | interr dir | pro | sogg postv | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cossa magno?	Padova6	Padova,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cossa magno?	Padova7	Padova,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cossa magnoi?	Padova8	Padova,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cossa magno?	Padova9	Padova,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		non tradotta	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		E mi cossa magno?	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cossa magno?	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cossa magno?	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cossa ze che magno?	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | cleft | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cossa ze che magno?	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | cleft | disl sx | essere | fless 1 | fless 3 | indic pres | interr dir | presenza comp | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cossa magno?	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cossa magno?	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cosa mang?	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		E mi, cossa magno?	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cossa magno?	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cossa magno?	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cose a mang?	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Frase non tradotta	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		E ió cossa magne? (magne cossa?)	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		omessa	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		E mi, cos' che magno?	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		E mi, magne che?	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		E iò, ce mangjio ?	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		E mi, cosa magno?	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E me cuso mangi?	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		E mi, cose mangiu?	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		E jo, ce mangio?	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		E mi che magni, po?	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | disl sx | fless 1 | indic pres | interr dir | partfrasale | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E me, cuse mangiu?	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		E mi lo che mang?	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		E mi, l'oc mang?	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		E mi, ci magne?	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		E mi, soc minjou-lò?	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		E mi, cossa magno?	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		E mi che magnite, po?	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | disl sx | fless 1 | indic pres | interr dir | partfrasale | pro | sogg encl | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi che magnite, po?	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | disl sx | fless 1 | indic pres | interr dir | partfrasale | pro | sogg encl | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cossa magno?	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		E mi cossa magnoi?	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		E mi, cossa magno?	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		non tradotta	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		E mi, cosa magno?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cosa magno?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cosa magno?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cossa magno?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cosa magno?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cosa xe che magno	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | disl sx | essere | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cosa magno?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		Mi cossa magno?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cosa magno?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cosa magno?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi, cosa xe che magno	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | disl sx | essere | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		E mi cossa magno?	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | disl sx | fless 1 | indic pres | interr dir | pro | sogg pron | trans | WH ogg dir | WH semplice | 
